"id","chr","start","end"
13177,chr19,17448182,17448470
13178,chr19,17448735,17449043
13179,chr19,17462721,17463137
13180,chr19,17487895,17488125
13181,chr19,17501955,17502250
13182,chr19,17504681,17505076
13183,chr19,17530650,17531535
13184,chr19,17558917,17559679
13185,chr19,17566532,17566778
13186,chr19,17580197,17580598
13187,chr19,17581190,17581675
13188,chr19,17597344,17598000
13189,chr19,17607983,17608406
13190,chr19,17611345,17611664
13191,chr19,17622317,17623316
13192,chr19,17631780,17631992
13193,chr19,17649987,17651384
13194,chr19,17666192,17666978
13195,chr19,17688012,17688373
13196,chr19,17691464,17691701
13197,chr19,17716644,17717531
13198,chr19,17728443,17728647
13199,chr19,17758055,17758337
13200,chr19,17759189,17759410
13201,chr19,17791067,17791301
13202,chr19,17797530,17797748
13203,chr19,17798679,17799329
13204,chr19,17830104,17830646
13205,chr19,17836755,17838816
13206,chr19,17858371,17858891
13207,chr19,17877468,17877777
13208,chr19,17905579,17906317
13209,chr19,17918737,17919098
13210,chr19,17931951,17932370
13211,chr19,17942061,17942567
13212,chr19,17952196,17953474
13213,chr19,17958490,17958808
13214,chr19,17970454,17971123
13215,chr19,17982670,17983821
13216,chr19,17984642,17985133
13217,chr19,18043480,18044143
13218,chr19,18058664,18059218
13219,chr19,18059849,18060148
13220,chr19,18061195,18061473
13221,chr19,18062912,18063314
13222,chr19,18077752,18078259
13223,chr19,18084635,18085073
13224,chr19,18092430,18092948
13225,chr19,18108894,18109272
13226,chr19,18111566,18112481
13227,chr19,18117908,18118305
13228,chr19,18118741,18119553
13229,chr19,18120613,18120840
13230,chr19,18209911,18210268
13231,chr19,18220764,18221445
13232,chr19,18228622,18229284
13233,chr19,18234710,18234912
13234,chr19,18255822,18256049
13235,chr19,18260252,18260525
13236,chr19,18263187,18264641
13237,chr19,18266682,18266889
13238,chr19,18271738,18272232
13239,chr19,18277954,18278164
13240,chr19,18279514,18280178
13241,chr19,18284521,18285023
13242,chr19,18303623,18304425
13243,chr19,18313348,18313577
13244,chr19,18313908,18315129
13245,chr19,18319145,18319363
13246,chr19,18331046,18331395
13247,chr19,18335072,18337375
13248,chr19,18343496,18344196
13249,chr19,18368482,18368911
13250,chr19,18390360,18392734
13251,chr19,18402556,18403403
13252,chr19,18420489,18420736
13253,chr19,18433642,18434178
13254,chr19,18451292,18451791
13255,chr19,18497063,18497269
13256,chr19,18499097,18499697
13257,chr19,18527651,18531118
13258,chr19,18539781,18540341
13259,chr19,18543828,18549161
13260,chr19,18557038,18557284
13261,chr19,18572408,18572619
13262,chr19,18632298,18633453
13263,chr19,18653766,18654531
13264,chr19,18668474,18668937
13265,chr19,18682374,18683034
13266,chr19,18699422,18700554
13267,chr19,18705032,18705429
13268,chr19,18705929,18706147
13269,chr19,18716229,18718743
13270,chr19,18721523,18721869
13271,chr19,18722358,18724001
13272,chr19,18761272,18761669
13273,chr19,18771078,18771340
13274,chr19,18778485,18780041
13275,chr19,18794191,18794819
13276,chr19,18811561,18811791
13277,chr19,18830507,18830742
13278,chr19,18873019,18873349
13279,chr19,18885801,18886182
13280,chr19,18888032,18888969
13281,chr19,18896515,18896860
13282,chr19,18898228,18898449
13283,chr19,18899037,18902284
13284,chr19,18942432,18943127
13285,chr19,18965635,18966085
13286,chr19,18977466,18977833
13287,chr19,18979351,18981200
13288,chr19,19006031,19007546
13289,chr19,19029924,19030653
13290,chr19,19040193,19040431
13291,chr19,19042719,19042961
13292,chr19,19051019,19051939
13293,chr19,19143924,19144827
13294,chr19,19174262,19174995
13295,chr19,19221196,19221575
13296,chr19,19231786,19232021
13297,chr19,19249182,19249443
13298,chr19,19256551,19256824
13299,chr19,19280998,19281560
13300,chr19,19302854,19303148
13301,chr19,19303350,19303622
13302,chr19,19314137,19314416
13303,chr19,19322675,19322916
13304,chr19,19335771,19336151
13305,chr19,19368708,19369681
13306,chr19,19371675,19372393
13307,chr19,19383703,19384283
13308,chr19,19416693,19416945
13309,chr19,19430966,19432194
13310,chr19,19495952,19497038
13311,chr19,19516021,19517383
13312,chr19,19611938,19612307
13313,chr19,19612716,19612928
13314,chr19,19624954,19627258
13315,chr19,19639552,19639788
13316,chr19,19639902,19640142
13317,chr19,19643124,19643327
13318,chr19,19648134,19649390
13319,chr19,19650683,19651274
13320,chr19,19651842,19652047
13321,chr19,19654767,19656818
13322,chr19,19729127,19729814
13323,chr19,19737385,19737923
13324,chr19,19738572,19739821
13325,chr19,19745475,19745729
13326,chr19,19748266,19749131
13327,chr19,19754284,19754507
13328,chr19,19764631,19764873
13329,chr19,19773991,19774767
13330,chr19,19779475,19780146
13331,chr19,19843482,19843943
13332,chr19,19971577,19971863
13333,chr19,20011910,20012238
13334,chr19,20149855,20150175
13335,chr19,20162772,20163107
13336,chr19,20585179,20585518
13337,chr19,21265164,21265433
13338,chr19,21646328,21646536
13339,chr19,21657569,21658035
13340,chr19,21666089,21666928
13341,chr19,21688622,21688839
13342,chr19,21769189,21769786
13343,chr19,21860792,21861016
13344,chr19,21933434,21933853
13345,chr19,21949903,21950217
13346,chr19,22018594,22018827
13347,chr19,22034394,22034943
13348,chr19,22123652,22123886
13349,chr19,22193330,22193583
13350,chr19,22320743,22320976
13351,chr19,22444441,22444715
13352,chr19,22469367,22469687
13353,chr19,22700396,22701261
13354,chr19,22715263,22715576
13355,chr19,22800692,22801041
13356,chr19,22805800,22806721
13357,chr19,22817274,22817546
13358,chr19,22891846,22892071
13359,chr19,22990009,22990651
13360,chr19,23076605,23077020
13361,chr19,23084224,23084807
13362,chr19,23185562,23186050
13363,chr19,23253315,23253551
13364,chr19,23253796,23254382
13365,chr19,23257957,23258518
13366,chr19,23299727,23300167
13367,chr19,23386649,23387069
13368,chr19,23456574,23456868
13369,chr19,23653691,23654244
13370,chr19,23941240,23941538
13371,chr19,23945713,23946128
13372,chr19,24154457,24154759
13373,chr19,28284528,28285129
13374,chr19,28296843,28297103
13375,chr19,28400280,28400833
13376,chr19,29218001,29218733
13377,chr19,29284313,29285010
13378,chr19,29583946,29584264
13379,chr19,29703570,29704331
13380,chr19,30015781,30021367
13381,chr19,30097065,30097279
13382,chr19,30101233,30101452
13383,chr19,30156038,30156795
13384,chr19,30164768,30165556
13385,chr19,30206040,30206497
13386,chr19,30215232,30215594
13387,chr19,30302295,30302510
13388,chr19,30302856,30303681
13389,chr19,30334440,30334688
13390,chr19,30335246,30336235
13391,chr19,30363202,30363527
13392,chr19,30364035,30364803
13393,chr19,30392613,30392952
13394,chr19,30433004,30433865
13395,chr19,30713408,30713865
13396,chr19,30715549,30715753
13397,chr19,30716328,30719970
13398,chr19,30865683,30866490
13399,chr19,30934822,30936626
13400,chr19,30941853,30942181
13401,chr19,31210517,31210884
13402,chr19,31839635,31843049
13403,chr19,31843880,31844183
13404,chr19,31847946,31848209
13405,chr19,32715384,32715800
13406,chr19,32836353,32836840
13407,chr19,32895975,32897233
13408,chr19,33071875,33072808
13409,chr19,33096468,33096704
13410,chr19,33165266,33168099
13411,chr19,33182609,33183562
13412,chr19,33210453,33211039
13413,chr19,33211781,33212080
13414,chr19,33350719,33350932
13415,chr19,33462715,33463308
13416,chr19,33555246,33556431
13417,chr19,33571758,33572194
13418,chr19,33622910,33623231
13419,chr19,33625467,33625805
13420,chr19,33667442,33668665
13421,chr19,33685146,33686085
13422,chr19,33696189,33697298
13423,chr19,33697914,33698193
13424,chr19,33716312,33716751
13425,chr19,33717512,33717930
13426,chr19,33726654,33726946
13427,chr19,33764349,33764551
13428,chr19,33792061,33794944
13429,chr19,33864176,33865010
13430,chr19,33878782,33878985
13431,chr19,33892575,33892780
13432,chr19,34012271,34012936
13433,chr19,34112279,34114353
13434,chr19,34175344,34175768
13435,chr19,34262943,34263906
13436,chr19,34269063,34269289
13437,chr19,34286184,34289135
13438,chr19,34302168,34302568
13439,chr19,34310744,34311517
13440,chr19,34396471,34398079
13441,chr19,34625191,34625750
13442,chr19,34662931,34664060
13443,chr19,34745218,34746204
13444,chr19,34850071,34850587
13445,chr19,34855910,34856915
13446,chr19,34895152,34895812
13447,chr19,34919127,34919960
13448,chr19,34972054,34973645
13449,chr19,34988748,34988951
13450,chr19,35068406,35068897
13451,chr19,35168145,35168979
13452,chr19,35224920,35225316
13453,chr19,35263648,35264275
13454,chr19,35323531,35323952
13455,chr19,35329723,35330181
13456,chr19,35395938,35396476
13457,chr19,35417701,35418217
13458,chr19,35454467,35455247
13459,chr19,35491151,35492020
13460,chr19,35512589,35512809
13461,chr19,35521162,35522051
13462,chr19,35523444,35523653
13463,chr19,35531780,35531991
13464,chr19,35550550,35550832
13465,chr19,35615412,35615665
13466,chr19,35617253,35617640
13467,chr19,35632356,35632572
13468,chr19,35633409,35633697
13469,chr19,35633847,35634629
13470,chr19,35645597,35646047
13471,chr19,35715623,35716120
13472,chr19,35738790,35740550
13473,chr19,35758201,35759670
13474,chr19,35760457,35760865
13475,chr19,35769543,35770197
13476,chr19,35786551,35786962
13477,chr19,35791029,35791289
13478,chr19,35800718,35801031
13479,chr19,35842430,35843187
13480,chr19,36024182,36024803
13481,chr19,36036002,36036607
13482,chr19,36048556,36049673
13483,chr19,36103554,36103804
13484,chr19,36119899,36120274
13485,chr19,36128102,36128416
13486,chr19,36134153,36135781
13487,chr19,36164077,36164286
13488,chr19,36193080,36193705
13489,chr19,36195267,36195475
13490,chr19,36207084,36209691
13491,chr19,36210687,36210926
13492,chr19,36214628,36214913
13493,chr19,36228974,36229504
13494,chr19,36231186,36232219
13495,chr19,36235807,36236548
13496,chr19,36239672,36239884
13497,chr19,36246328,36247982
13498,chr19,36248979,36249307
13499,chr19,36266234,36266622
13500,chr19,36334994,36335321
13501,chr19,36336275,36337138
13502,chr19,36347044,36348101
13503,chr19,36351440,36352167
13504,chr19,36359232,36359775
13505,chr19,36360264,36360835
13506,chr19,36365453,36365824
13507,chr19,36389545,36389967
13508,chr19,36390613,36391589
13509,chr19,36422410,36422707
13510,chr19,36427173,36427722
13511,chr19,36430414,36431401
13512,chr19,36435457,36435778
13513,chr19,36449871,36451135
13514,chr19,36478097,36478330
13515,chr19,36484904,36485476
13516,chr19,36485937,36486852
13517,chr19,36500169,36500530
13518,chr19,36505200,36505481
13519,chr19,36523391,36523887
13520,chr19,36545001,36546065
13521,chr19,36604359,36606906
13522,chr19,36612342,36612932
13523,chr19,36618727,36619133
13524,chr19,36630420,36631142
13525,chr19,36642327,36643585
13526,chr19,36705433,36706262
13527,chr19,36736021,36736884
13528,chr19,36746712,36746914
13529,chr19,36760610,36761028
13530,chr19,36763111,36763529
13531,chr19,36765652,36766070
13532,chr19,36768207,36768625
13533,chr19,36770741,36771159
13534,chr19,36773278,36773696
13535,chr19,36775811,36776229
13536,chr19,36778347,36778765
13537,chr19,36780884,36781302
13538,chr19,36783412,36783828
13539,chr19,36785933,36786351
13540,chr19,36788468,36788886
13541,chr19,36791003,36791421
13542,chr19,36793535,36793953
13543,chr19,36796050,36796468
13544,chr19,36798578,36798996
13545,chr19,36822395,36822690
13546,chr19,36869564,36870279
13547,chr19,36909281,36909854
13548,chr19,36912260,36912881
13549,chr19,36980190,36980733
13550,chr19,37018919,37019811
13551,chr19,37063892,37064749
13552,chr19,37095680,37096589
13553,chr19,37157632,37158119
13554,chr19,37178104,37178589
13555,chr19,37263381,37264083
13556,chr19,37266594,37267027
13557,chr19,37282555,37282788
13558,chr19,37288342,37288723
13559,chr19,37328896,37329518
13560,chr19,37340918,37341262
13561,chr19,37341731,37342000
13562,chr19,37406931,37407463
13563,chr19,37463991,37464606
13564,chr19,37568952,37569549
13565,chr19,37708883,37709181
13566,chr19,37742738,37743029
13567,chr19,37761410,37761828
13568,chr19,37763951,37764369
13569,chr19,37766478,37766896
13570,chr19,37769016,37769434
13571,chr19,37771528,37771962
13572,chr19,37774055,37774488
13573,chr19,37776589,37777007
13574,chr19,37779117,37779535
13575,chr19,37781641,37782059
13576,chr19,37784153,37784586
13577,chr19,37786692,37787110
13578,chr19,37789217,37789635
13579,chr19,37791745,37792163
13580,chr19,37794270,37794574
13581,chr19,37803516,37803822
13582,chr19,37808538,37809033
13583,chr19,37825101,37825756
13584,chr19,37861691,37862233
13585,chr19,37894343,37894865
13586,chr19,37957726,37958390
13587,chr19,37959852,37960615
13588,chr19,37997790,37998125
13589,chr19,38039561,38040395
13590,chr19,38085148,38085811
13591,chr19,38145826,38147219
13592,chr19,38182793,38183327
13593,chr19,38210107,38210692
13594,chr19,38270279,38270617
13595,chr19,38281090,38281424
13596,chr19,38307878,38308526
13597,chr19,38345808,38346160
13598,chr19,38397003,38398165
13599,chr19,38572648,38573752
13600,chr19,38684166,38684411
13601,chr19,38700333,38700577
13602,chr19,38713166,38713458
13603,chr19,38714548,38715065
13604,chr19,38719089,38720627
13605,chr19,38746638,38747379
13606,chr19,38754846,38755699
13607,chr19,38806485,38806747
13608,chr19,38810376,38810949
13609,chr19,38826303,38826573
13610,chr19,38826819,38827349
13611,chr19,38852311,38853485
13612,chr19,38865263,38865733
13613,chr19,38876070,38876332
13614,chr19,38876614,38878950
13615,chr19,38879342,38879559
13616,chr19,38885233,38885505
13617,chr19,38886109,38886615
13618,chr19,38893480,38894383
13619,chr19,38908487,38909240
13620,chr19,38924239,38924519
13621,chr19,38943381,38943735
13622,chr19,38956756,38957017
13623,chr19,38973939,38974156
13624,chr19,38976252,38976795
13625,chr19,38990263,38990473
13626,chr19,38993163,38993375
13627,chr19,39009876,39010142
13628,chr19,39051804,39052258
13629,chr19,39055499,39056379
13630,chr19,39086878,39087304
13631,chr19,39109432,39109862
13632,chr19,39138062,39138570
13633,chr19,39217530,39217857
13634,chr19,39226725,39226983
13635,chr19,39260374,39262631
13636,chr19,39281367,39283662
13637,chr19,39322264,39322574
13638,chr19,39339923,39343257
13639,chr19,39359916,39361160
13640,chr19,39390033,39390895
13641,chr19,39395881,39396106
13642,chr19,39397876,39398300
13643,chr19,39421063,39421615
13644,chr19,39440404,39441011
13645,chr19,39465846,39466403
13646,chr19,39522264,39523227
13647,chr19,39574700,39575137
13648,chr19,39616277,39616819
13649,chr19,39660153,39660362
13650,chr19,39663600,39663815
13651,chr19,39687597,39687964
13652,chr19,39690976,39691389
13653,chr19,39694476,39694994
13654,chr19,39737689,39739288
13655,chr19,39754973,39756540
13656,chr19,39797786,39799250
13657,chr19,39804621,39805954
13658,chr19,39810992,39811293
13659,chr19,39832498,39833003
13660,chr19,39833383,39833673
13661,chr19,39881332,39882164
13662,chr19,39893181,39893613
13663,chr19,39894558,39894768
13664,chr19,39897241,39898942
13665,chr19,39900139,39900888
13666,chr19,39903036,39904490
13667,chr19,39926224,39926863
13668,chr19,39935931,39936638
13669,chr19,39971346,39971718
13670,chr19,39989397,39990140
13671,chr19,39993357,39993765
13672,chr19,39997590,39998291
13673,chr19,40005648,40005869
13674,chr19,40006098,40006626
13675,chr19,40022952,40023667
13676,chr19,40030126,40030410
13677,chr19,40030611,40030985
13678,chr19,40314926,40315144
13679,chr19,40323907,40325005
13680,chr19,40336877,40337211
13681,chr19,40362695,40363286
13682,chr19,40366026,40366608
13683,chr19,40376867,40377136
13684,chr19,40380216,40380466
13685,chr19,40382281,40382821
13686,chr19,40392552,40392821
13687,chr19,40395901,40396151
13688,chr19,40397965,40398505
13689,chr19,40411735,40411941
13690,chr19,40421059,40421771
13691,chr19,40430294,40430611
13692,chr19,40476511,40476928
13693,chr19,40502749,40503294
13694,chr19,40561820,40562150
13695,chr19,40596540,40596863
13696,chr19,40696811,40698193
13697,chr19,40711823,40712040
13698,chr19,40719569,40720115
13699,chr19,40723104,40724389
13700,chr19,40728235,40728618
13701,chr19,40729087,40729430
13702,chr19,40730385,40730712
13703,chr19,40732075,40732665
13704,chr19,40790737,40791607
13705,chr19,40854180,40854733
13706,chr19,40871617,40871824
13707,chr19,40886741,40887081
13708,chr19,40889826,40890052
13709,chr19,40895468,40895793
13710,chr19,40904444,40904955
13711,chr19,40909500,40909837
13712,chr19,40910015,40910326
13713,chr19,40926640,40927368
13714,chr19,40931261,40932113
13715,chr19,40939804,40940098
13716,chr19,40949148,40949548
13717,chr19,40950025,40950777
13718,chr19,40971476,40973393
13719,chr19,40995880,40996119
13720,chr19,41018525,41019486
13721,chr19,41025314,41026106
13722,chr19,41035100,41035440
13723,chr19,41055124,41055331
13724,chr19,41060058,41060565
13725,chr19,41073494,41074151
13726,chr19,41082615,41083355
13727,chr19,41102845,41103281
13728,chr19,41103966,41104322
13729,chr19,41106058,41106415
13730,chr19,41107297,41107580
13731,chr19,41109613,41110075
13732,chr19,41111083,41111767
13733,chr19,41115445,41115767
13734,chr19,41119031,41120394
13735,chr19,41129847,41130112
13736,chr19,41133029,41133230
13737,chr19,41135277,41135649
13738,chr19,41168800,41169364
13739,chr19,41190249,41190460
13740,chr19,41196279,41197107
13741,chr19,41220886,41221205
13742,chr19,41222598,41223162
13743,chr19,41256317,41257234
13744,chr19,41283880,41284276
13745,chr19,41292591,41292856
13746,chr19,41304467,41305050
13747,chr19,41306982,41307313
13748,chr19,41316543,41317318
13749,chr19,41317792,41318151
13750,chr19,41354451,41354685
13751,chr19,41386276,41386589
13752,chr19,41531804,41532051
13753,chr19,41595895,41596140
13754,chr19,41630485,41630794
13755,chr19,41633776,41634047
13756,chr19,41640631,41640836
13757,chr19,41641307,41642082
13758,chr19,41698743,41699325
13759,chr19,41732006,41732556
13760,chr19,41769215,41769417
13761,chr19,41770013,41771113
13762,chr19,41816025,41816350
13763,chr19,41837014,41837230
13764,chr19,41857247,41857586
13765,chr19,41858527,41860100
13766,chr19,41869673,41870133
13767,chr19,41882507,41882773
13768,chr19,41903114,41903361
13769,chr19,41945690,41945904
13770,chr19,42028464,42028701
13771,chr19,42348675,42348920
13772,chr19,42363678,42364765
13773,chr19,42386865,42387485
13774,chr19,42388144,42388723
13775,chr19,42408315,42408535
13776,chr19,42412375,42412584
13777,chr19,42416992,42417513
13778,chr19,42419338,42419564
13779,chr19,42431916,42432376
13780,chr19,42437218,42437432
13781,chr19,42440030,42440234
13782,chr19,42444020,42445255
13783,chr19,42462945,42463695
